route_id,service_id,trip_id,direction_id,block_id,shape_id
383,平日_240114,dd2ab34f350e98f321362b297de83ad0,,,shapes_383_1
383,平日_240114,fb14c0a84648fb5edf4c6224689c94ff,,,shapes_383_1
383,平日_240114,db7a425499faf478abb61d2a0f05016c,,,shapes_383_1
383,平日_240114,525b044bf0dbb55b1328d431e62d0f1a,,,shapes_383_1
383,平日_240114,f29afd50b6d8b5cec32b33b07fa5465a,,,shapes_383_1
383,平日_240114,ef2a468558a68023dd1ed93002e96765,,,shapes_383_1
383,平日_240114,2581d7fd95bdabe8addec0aa4dcff376,,,shapes_383_1
383,平日_240114,416d2ab9f4ad79e2d4f060026dba52fb,,,shapes_383_1
383,平日_240114,a700d9a4b5eec7976cdc02750827f395,,,shapes_383_1
383,平日_240114,7ec425d7ac461861eeb06aeb5c196c34,,,shapes_383_1
383,平日_240114,b8fc2197e5aa846b5fe83a1d63ed3507,,,shapes_383_1
383,平日_240114,3f522e3b24ef3a25c80090b41e6d90e8,,,shapes_383_1
383,平日_240114,22cceca2396d9753658fb5bb5494c3ea,,,shapes_383_1
383,平日_240114,d6d9aaf9ba2396b7e8a2a0cf950441a1,,,shapes_383_1
383,平日_240114,79d8e72a994cb4671c883c5099bad88a,,,shapes_383_1
383,平日_240114,58e2b2d58ce2837b9259216d3cd9bbc4,,,shapes_383_1
383,平日_240114,c5a5343d17ffba468fb6729ea75621a5,,,shapes_383_1
383,平日_240114,14ffe7805a8860b477b99c1cbc3e5b56,,,shapes_383_1
383,平日_240114,24ab75b1435753ae572c9b72004fd3c8,,,shapes_383_1
383,平日_240114,5bef66ed5a23a06a074ed68a7afc765f,,,shapes_383_1
383,平日_240114,858123c121bc4b209a6b207f479b1788,,,shapes_383_1
383,平日_240114,4dfc7abaf496fed99764ad6d05a0ac27,,,shapes_383_1
383,平日_240114,3295ba4ff18607ee351617de9da6fee3,,,shapes_383_1
383,平日_240114,61af524252c169cfac75d11966f26fe9,,,shapes_383_1
383,平日_240114,8af37e4845ddc1ff980eb2d58b86036b,,,shapes_383_1
383,平日_240114,e40fa783b249ede65a5f6fc250bab6ae,,,shapes_383_1
383,平日_240114,2876d3287fabb168d1050b8b8705903e,,,shapes_383_1
383,平日_240114,5909a01dc170f658302e57d3aa6c149e,,,shapes_383_1
383,平日_240114,1118e01c91f0eea35fc0b90d1461092e,,,shapes_383_1
383,平日_240114,d6ef408c166118749a2b378e74a0414a,,,shapes_383_1
383,平日_240114,07a73e621385888a69c4771ee544c492,,,shapes_383_1
383,平日_240114,f57bd629f1018bcc10ffea2a5302db3a,,,shapes_383_1
383,平日_240114,3533ebc88e3db506c1b04b1a83947b55,,,shapes_383_1
383,平日_240114,3d4e7b5eb87c6ed7a43215487a7985ba,,,shapes_383_1
383,平日_240114,e35d9cd558530447c657e5bedbb90144,,,shapes_383_1
383,平日_240114,3b7d94d3bc799ee8482df945090aa577,,,shapes_383_1
383,平日_240114,101817196dbb1ad8a0cff8ef435a337f,,,shapes_383_1
383,平日_240114,0676c7ea0b08b811b85a081a5a2b4c84,,,shapes_383_1
383,平日_240114,0a40dfa3cb4c2ea5efa05535a2ae326b,,,shapes_383_1
383,平日_240114,97cd6c199d82f937c2e0daefd2a7ca4b,,,shapes_383_1
383,平日_240114,cb3e61516fe2ec3c9e02372ba97ebc08,,,shapes_383_1
383,平日_240114,e63eed5027209d76225b86dc817982dc,,,shapes_383_1
